UNIX time,lat,lon
1485962580,45.47673,9.1854
1485962580,45.4666,9.19533
1485962580,45.49332,9.18957
1485962580,45.45079,9.16842
1485962580,45.44424,9.17604
1485962580,45.52277,9.21031
1485962580,45.50515,9.25117
1485962580,45.46113,9.10927
1485962640,45.48678,9.22991
1485962640,45.47851,9.18443
1485962640,45.45928,9.18202
1485962640,45.45133,9.18762
1485962640,45.50131,9.16789
1485962640,45.44675,9.18215
1485962640,45.46712,9.22575
1485962640,45.47972,9.19486
1485962640,45.45611,9.20891
1485962640,45.45995,9.20276
1485962640,45.48314,9.17116
1485962700,45.4846,9.23083
1485962700,45.46503,9.19828
1485962700,45.46919,9.21334
1485962700,45.45104,9.20192
1485962700,45.48898,9.18938
1485962700,45.46911,9.19942
1485962700,45.45931,9.15753
1485962700,45.49745,9.19712
1485962700,45.45885,9.19129
1485962700,45.46945,9.223
1485962700,45.45634,9.17433
1485962700,45.45331,9.20884
1485962700,45.4961,9.14066
1485962700,45.43724,9.15277
1485962760,45.46313,9.1529
1485962760,45.4681,9.20582
1485962760,45.47738,9.21585
1485962760,45.48375,9.18489
1485962760,45.48038,9.1916
1485962820,45.46266,9.21147
1485962820,45.46296,9.22143
1485962820,45.49175,9.19644
1485962820,45.49563,9.19992
1485962820,45.49546,9.15614
1485962820,45.47063,9.20118
1485962820,45.47766,9.19365
1485962820,45.46304,9.19627
1485962820,45.4815,9.17282
1485962820,45.50051,9.10296
1485962880,45.45997,9.15198
1485962880,45.45352,9.16471
1485962880,45.49928,9.19193
1485962940,45.47551,9.21267
1485962940,45.45526,9.20273
1485962940,45.47001,9.2111
1485962940,45.49272,9.20645
1485963000,45.49051,9.16888
1485963060,45.4648,9.16451
1485963060,45.48508,9.222
1485963060,45.44307,9.19607
1485963060,45.48802,9.13952
1485963060,45.43895,9.1889
1485963060,45.49741,9.18343
1485963060,45.47165,9.18215
1485963060,45.46312,9.20363
1485963060,45.46155,9.181
1485963060,45.47645,9.20881
1485963060,45.45888,9.18434
1485963120,45.47667,9.22345
1485963120,45.46198,9.23156
1485963120,45.45146,9.22059
1485963120,45.46894,9.23435
1485963180,45.49659,9.1274
1485963180,45.47365,9.21663
1485963180,45.45265,9.17617
1485963180,45.47159,9.15226
1485963180,45.50252,9.1944
1485963240,45.47917,9.16943
1485963240,45.48662,9.16282
1485963240,45.4807,9.21941
1485963240,45.47846,9.18829
1485963240,45.47058,9.18357
1485963240,45.47101,9.20145
1485963240,45.45574,9.21526
1485963240,45.50623,9.26801
1485963300,45.46239,9.19335
1485963300,45.47474,9.22139
1485963300,45.45526,9.20273
1485963300,45.45102,9.21852
1485963300,45.48849,9.16929
1485963300,45.49219,9.16351
1485963360,45.51228,9.20956
1485963360,45.45453,9.1765
1485963360,45.45731,9.16224
1485963360,45.4708,9.19259
1485963420,45.45069,9.18742
1485963420,45.47915,9.16941
1485963420,45.4706,9.20116
1485963420,45.47279,9.18668
1485963420,45.4713,9.18416
1485963420,45.44859,9.19497
1485963420,45.46186,9.2041
1485963420,45.48577,9.20371
1485963420,45.48418,9.2044
1485963420,45.46653,9.1698
1485963420,45.45836,9.18777
1485963420,45.50903,9.20449
1485963420,45.4757,9.20897
1485963420,45.4637,9.19755
1485963420,45.47713,9.20015
1485963420,45.4816,9.17282
1485963420,45.48283,9.16427
1485963420,45.49055,9.10055
1485963480,45.465,9.18017
1485963480,45.45608,9.21594
1485963480,45.5106,9.21065
1485963480,45.45082,9.15833
1485963540,45.47772,9.19895
1485963540,45.46492,9.15027
1485963540,45.46983,9.1657
1485963540,45.48506,9.20718
1485963540,45.49974,9.21001
1485963600,45.447,9.2062
1485963600,45.46123,9.21139
1485963600,45.46947,9.19365
1485963600,45.47409,9.1962
1485963600,45.44382,9.19606
1485963600,45.45084,9.15879
1485963600,45.48452,9.20741
1485963600,45.48288,9.14746
1485963600,45.44056,9.18597
1485963600,45.46908,9.18736
1485963600,45.44691,9.19084
1485963600,45.47077,9.20126
1485963600,45.47121,9.20184
1485963660,45.48074,9.21585
1485963660,45.45289,9.19379
1485963660,45.465,9.18017
1485963660,45.50115,9.18583
1485963660,45.4984,9.19728
1485963660,45.46913,9.14999
1485963720,45.45806,9.2119
1485963720,45.46402,9.21036
1485963720,45.44791,9.12981
1485963720,45.47961,9.16978
1485963720,45.45926,9.19249
1485963720,45.46805,9.16773
1485963720,45.47516,9.20236
1485963720,45.47258,9.19306
1485963780,45.46648,9.1987
1485963780,45.46657,9.19889
1485963780,45.46863,9.17648
1485963780,45.47848,9.14473
1485963780,45.48169,9.21477
1485963840,45.4789,9.16305
1485963840,45.51102,9.26693
1485963840,45.49812,9.13155
1485963840,45.47758,9.1757
1485963840,45.47702,9.18524
1485963840,45.46966,9.17735
1485963840,45.44205,9.21758
1485963840,45.45052,9.19407
1485963840,45.44747,9.18639
1485963840,45.47947,9.21383
1485963840,45.4875,9.18769
1485963840,45.46128,9.13603
1485963840,45.46337,9.15205
1485963900,45.46512,9.20879
1485963900,45.47695,9.1767
1485963900,45.45823,9.17189
1485963900,45.46113,9.23864
1485963900,45.47826,9.18839
1485963900,45.4932,9.20853
1485963900,45.45386,9.22416
1485963960,45.46567,9.17396
1485963960,45.48399,9.20431
1485963960,45.471,9.23642
1485964020,45.43618,9.1764
1485964020,45.45933,9.16776
1485964020,45.45392,9.17638
1485964020,45.48908,9.21034
1485964020,45.50367,9.20266
1485964020,45.4631,9.15906
1485964020,45.46423,9.22804
1485964020,45.45626,9.14432
1485964020,45.50073,9.20434
1485964020,45.44387,9.19602
1485964020,45.46841,9.16662
1485964020,45.4852,9.20899
1485964020,45.45825,9.21072
1485964020,45.45943,9.17085
1485964020,45.47133,9.18286
1485964020,45.48647,9.11961
1485964080,45.47075,9.21307
1485964080,45.45593,9.18428
1485964080,45.45164,9.16949
1485964080,45.4734,9.14952
1485964080,45.44598,9.18223
1485964140,45.44624,9.15542
1485964200,45.46634,9.17012
1485964200,45.47738,9.21585
1485964200,45.46902,9.19939
1485964200,45.48495,9.21058
1485964200,45.48084,9.20153
1485964200,45.43891,9.21624
1485964260,45.48491,9.2063
1485964260,45.47386,9.20796
1485964260,45.4867,9.16459
1485964260,45.47536,9.16168
1485964260,45.4681,9.17804
1485964260,45.49311,9.16375
1485964320,45.46648,9.1987
1485964320,45.47576,9.20872
1485964320,45.47666,9.20407
1485964320,45.42662,9.25192
1485964320,45.46837,9.16556
1485964320,45.47648,9.18988
1485964380,45.45153,9.19928
1485964380,45.47702,9.18524
1485964440,45.46573,9.13921
1485964440,45.46587,9.18924
1485964440,45.47298,9.19617
1485964440,45.48165,9.16921
1485964440,45.46243,9.20147
1485964440,45.44203,9.20952
1485964440,45.46165,9.20349
1485964440,45.48838,9.22347
1485964440,45.46746,9.1678
1485964440,45.51199,9.1933
1485964440,45.45142,9.18761
1485964440,45.44018,9.18936
1485964440,45.45076,9.153
1485964440,45.46392,9.16971
1485964440,45.46528,9.17401
1485964440,45.47118,9.16938
1485964440,45.49296,9.20482
1485964440,45.45317,9.17209
1485964500,45.47858,9.19225
1485964500,45.4537,9.21127
1485964560,45.4845,9.20474
1485964560,45.45811,9.17198
1485964560,45.46616,9.16731
1485964620,45.47452,9.19355
1485964620,45.44139,9.17874
1485964620,45.48211,9.22361
1485964620,45.46046,9.17803
1485964620,45.44557,9.17339
1485964620,45.46946,9.23603
1485964620,45.46075,9.16287
1485964620,45.46821,9.16711
1485964620,45.47436,9.12558
1485964620,45.46424,9.23107
1485964620,45.46668,9.21347
1485964620,45.48089,9.16075
1485964620,45.46953,9.18458
1485964620,45.48038,9.20883
1485964620,45.51807,9.21143
1485964680,45.46039,9.18794
1485964680,45.4518,9.17872
1485964680,45.48121,9.19402
1485964680,45.4559,9.22005
1485964740,45.47661,9.21678
1485964740,45.50068,9.12856
1485964740,45.48147,9.21935
1485964740,45.4722,9.19465
1485964740,45.48561,9.15276
1485964740,45.485,9.1517
1485964800,45.46908,9.18736
1485964800,45.4618,9.14147
1485964800,45.46312,9.2051
1485964800,45.46494,9.16539
1485964800,45.45711,9.20756
1485964800,45.48577,9.20371
1485964860,45.48491,9.2063
1485964860,45.45839,9.21098
1485964860,45.45206,9.20392
1485964860,45.44653,9.22283
1485964860,45.44282,9.2127
1485964860,45.44135,9.19347
1485964920,45.443,9.17169
1485964920,45.47013,9.20672
1485964920,45.46173,9.14357
1485964920,45.46249,9.19911
1485964920,45.45849,9.17742
1485964920,45.45608,9.21594
1485964920,45.47896,9.21465
1485964980,45.4627,9.19726
1485964980,45.45266,9.21855
1485964980,45.49992,9.15268
1485964980,45.4743,9.23194
1485964980,45.47681,9.18929
1485964980,45.45539,9.2027
1485964980,45.46103,9.19931
1485964980,45.44441,9.15556
1485964980,45.45668,9.14301
1485965040,45.45335,9.18236
1485965040,45.46256,9.19194
1485965040,45.45677,9.17467
1485965040,45.48772,9.13248
1485965100,45.50605,9.17822
1485965100,45.45634,9.17433
1485965100,45.48347,9.16797
1485965100,45.46165,9.15727
1485965160,45.48027,9.17764
1485965160,45.49577,9.14119
1485965220,45.47805,9.16865
1485965220,45.47855,9.21583
1485965220,45.4525,9.20278
1485965220,45.45685,9.20225
1485965220,45.44889,9.17904
1485965220,45.45614,9.171
1485965220,45.4824,9.22965
1485965220,45.46166,9.15357
1485965220,45.46648,9.1987
1485965220,45.46888,9.20704
1485965220,45.46137,9.17282
1485965220,45.48272,9.18158
1485965220,45.47313,9.19601
1485965220,45.46454,9.16657
1485965220,45.49176,9.18878
1485965220,45.48175,9.14714
1485965280,45.44307,9.19607
1485965280,45.4724,9.19441
1485965280,45.47893,9.16879
1485965280,45.47587,9.21852
1485965340,45.45716,9.15566
1485965340,45.47814,9.14618
1485965340,45.44991,9.15493
1485965340,45.45868,9.18428
1485965340,45.45519,9.18997
1485965340,45.4512,9.16059
1485965340,45.47439,9.18857
1485965340,45.4721,9.14766
1485965340,45.48746,9.15119
1485965400,45.47409,9.1879
1485965400,45.49571,9.1877
1485965400,45.45901,9.16853
1485965400,45.43226,9.18064
1485965400,45.44389,9.18141
1485965400,45.46746,9.16717
1485965460,45.4773,9.20174
1485965460,45.47758,9.21037
1485965460,45.49022,9.15527
1485965520,45.47805,9.16865
1485965520,45.47979,9.17433
1485965520,45.46947,9.12802
1485965580,45.46586,9.20714
1485965580,45.48142,9.21258
1485965580,45.45673,9.2086
1485965580,45.44397,9.21812
1485965580,45.44408,9.16242
1485965580,45.47858,9.21483
1485965580,45.47865,9.1718
1485965580,45.45093,9.20103
1485965580,45.48766,9.1717
1485965580,45.47583,9.17105
1485965580,45.49922,9.17855
1485965580,45.49829,9.19139
1485965640,45.46492,9.15027
1485965640,45.51906,9.21304
1485965640,45.45591,9.22007
1485965640,45.45297,9.19132
1485965640,45.49328,9.20673
1485965640,45.50743,9.20407
1485965700,45.48307,9.16862
1485965700,45.48501,9.15072
1485965760,45.47729,9.20171
1485965760,45.48563,9.15997
1485965760,45.46492,9.16808
1485965760,45.46302,9.23855
1485965760,45.47441,9.18701
1485965760,45.44933,9.18719
1485965760,45.47536,9.16168
1485965760,45.46567,9.1426
1485965760,45.46928,9.23557
1485965820,45.4636,9.18391
1485965880,45.48481,9.20664
1485965880,45.44987,9.16656
1485965880,45.46458,9.16309
1485965880,45.47877,9.21941
1485965880,45.49606,9.18507
1485965880,45.44759,9.17697
1485965880,45.44457,9.18104
1485965880,45.49398,9.22012
1485965940,45.44865,9.22107
1485965940,45.48092,9.18867
1485965940,45.46592,9.16596
1485965940,45.48426,9.20478
1485965940,45.47361,9.18791
1485965940,45.48615,9.2149
1485965940,45.44944,9.19806
1485965940,45.45303,9.20918
1485965940,45.48509,9.22108
1485966000,45.44878,9.19867
1485966000,45.44894,9.1943
1485966000,45.48443,9.20474
1485966000,45.45107,9.19242
1485966000,45.4791,9.20947
1485966000,45.48088,9.14572
1485966000,45.46039,9.18794
1485966000,45.45709,9.18604
1485966000,45.47044,9.19293
1485966060,45.47961,9.16978
1485966060,45.48137,9.18467
1485966060,45.45907,9.18494
1485966060,45.49169,9.19673
1485966060,45.45079,9.16842
1485966060,45.45123,9.19412
1485966060,45.47154,9.14904
1485966120,45.4507,9.19044
1485966120,45.45539,9.2044
1485966120,45.45332,9.18785
1485966120,45.46534,9.1396
1485966120,45.45736,9.14728
1485966120,45.49316,9.20529
1485966180,45.46463,9.15274
1485966180,45.4763,9.21459
1485966180,45.4764,9.15006
1485966180,45.4545,9.15021
1485966180,45.46248,9.20197
1485966180,45.48894,9.18223
1485966180,45.48039,9.20005
1485966180,45.46565,9.19258
1485966180,45.44993,9.19042
1485966180,45.46635,9.16347
1485966180,45.47729,9.20171
1485966180,45.48969,9.15083
1485966180,45.46641,9.16762
1485966240,45.46346,9.19806
1485966240,45.46316,9.21346
1485966240,45.45859,9.1645
1485966300,45.46778,9.13426
1485966300,45.47671,9.20723
1485966300,45.48605,9.22804
1485966300,45.44316,9.19611
1485966300,45.4681,9.17804
1485966300,45.48257,9.20245
1485966300,45.47092,9.23662
1485966300,45.49398,9.13904
1485966360,45.44843,9.20821
1485966360,45.47452,9.19355
1485966360,45.47693,9.1954
1485966360,45.47534,9.1917
1485966360,45.44416,9.14916
1485966360,45.49425,9.17739
1485966420,45.47721,9.16858
1485966420,45.48381,9.17044
1485966420,45.45902,9.15196
1485966420,45.47906,9.21462
1485966480,45.45699,9.21541
1485966480,45.44223,9.20956
1485966480,45.46863,9.17648
1485966480,45.46557,9.2318
1485966480,45.4612,9.15304
1485966480,45.48042,9.21824
1485966480,45.49001,9.16656
1485966540,45.45418,9.16348
1485966540,45.46699,9.1955
1485966540,45.43314,9.17884
1485966540,45.48038,9.18635
1485966540,45.44764,9.16076
1485966540,45.46977,9.20373
1485966540,45.45593,9.18428
1485966540,45.46947,9.15539
1485966540,45.45052,9.19407
1485966540,45.46312,9.20747
1485966540,45.45701,9.16086
1485966540,45.47779,9.18514
1485966540,45.49223,9.16348
1485966600,45.44444,9.16312
1485966600,45.48236,9.19466
1485966600,45.4724,9.19441
1485966600,45.49732,9.20264
1485966660,45.47129,9.19272
1485966660,45.47859,9.17285
1485966720,45.43923,9.22407
1485966720,45.48597,9.23159
1485966720,45.46889,9.20416
1485966720,45.47345,9.20406
1485966720,45.46491,9.14953
1485966720,45.4432,9.21165
1485966720,45.46148,9.1815
1485966720,45.4543,9.15001
1485966720,45.45569,9.16396
1485966720,45.45131,9.22176
1485966720,45.4861,9.22228
1485966720,45.44044,9.17523
1485966780,45.47097,9.19262
1485966780,45.49531,9.13273
1485966780,45.47725,9.14284
1485966840,45.47946,9.18101
1485966840,45.46115,9.20226
1485966840,45.46413,9.16797
1485966840,45.46839,9.17242
1485966840,45.49974,9.2293
1485966840,45.48823,9.14781
1485966840,45.50647,9.16318
1485966840,45.47178,9.16812
1485966840,45.46673,9.20716
1485966840,45.45727,9.16037
1485966840,45.4666,9.21315
1485966840,45.47441,9.18701
1485966840,45.48398,9.22645
1485966840,45.45673,9.21928
1485966900,45.46919,9.21001
1485966900,45.47674,9.22304
1485966960,45.47796,9.22997
1485966960,45.47304,9.19625
1485966960,45.48798,9.19361
1485966960,45.46958,9.21328
1485966960,45.49403,9.14447
1485966960,45.44317,9.1961
1485966960,45.4423,9.19493
1485966960,45.47769,9.21926
1485966960,45.50638,9.22316
1485966960,45.51118,9.12543
1485967020,45.45991,9.18003
1485967020,45.50644,9.17785
1485967020,45.47546,9.15087
1485967020,45.48639,9.20696
1485967020,45.4672,9.17568
1485967020,45.4905,9.14798
1485967080,45.46995,9.22614
1485967080,45.48656,9.19006
1485967080,45.46765,9.19836
1485967080,45.46918,9.15694
1485967080,45.48216,9.16853
1485967080,45.46427,9.22857
1485967080,45.45515,9.2176
1485967080,45.46721,9.226
1485967080,45.49741,9.23352
1485967080,45.41096,9.17411
1485967140,45.46568,9.16861
1485967140,45.48742,9.18881
1485967140,45.45849,9.24548
1485967140,45.47118,9.16938
1485967140,45.46925,9.13764
1485967200,45.46417,9.18628
1485967200,45.44518,9.17922
1485967200,45.4503,9.18714
1485967200,45.47753,9.19553
1485967200,45.45152,9.185
1485967200,45.47129,9.19272
1485967200,45.46811,9.17301
1485967200,45.4875,9.18769
1485967200,45.45107,9.19242
1485967200,45.45249,9.20288
1485967200,45.47192,9.18326
1485967200,45.46174,9.1438
1485967200,45.44577,9.17713
1485967200,45.43546,9.2363
1485967200,45.44242,9.15549
1485967200,45.43956,9.18767
1485967260,45.47713,9.20015
1485967260,45.44293,9.14567
1485967260,45.45709,9.18604
1485967260,45.48597,9.23159
1485967260,45.46261,9.15155
1485967260,45.50112,9.22842
1485967320,45.50652,9.16653
1485967320,45.4494,9.17149
1485967320,45.46267,9.20084
1485967320,45.4854,9.18934
1485967320,45.44987,9.16656
1485967320,45.4598,9.16741
1485967320,45.47202,9.16331
1485967380,45.48533,9.20929
1485967380,45.47082,9.20856
1485967380,45.46944,9.20173
1485967380,45.47758,9.17
1485967380,45.47775,9.18499
1485967440,45.46205,9.16183
1485967440,45.48558,9.23357
1485967440,45.44551,9.16187
1485967440,45.48791,9.13964
1485967440,45.47776,9.18514
1485967440,45.48829,9.1607
1485967440,45.47895,9.21269
1485967440,45.50645,9.2335
1485967500,45.48258,9.19427
1485967500,45.50454,9.22438
1485967560,45.4521,9.16974
1485967560,45.47121,9.20184
1485967560,45.45539,9.2044
1485967560,45.44696,9.17942
1485967560,45.46504,9.14798
1485967560,45.46405,9.16429
1485967560,45.46825,9.17022
1485967560,45.46074,9.1583
1485967560,45.47569,9.2199
1485967560,45.48911,9.18873
1485967560,45.49875,9.13206
1485967620,45.47114,9.18423
1485967620,45.47835,9.19214
1485967620,45.44909,9.19436
1485967620,45.43995,9.17369
1485967620,45.43982,9.1877
1485967620,45.45557,9.18771
1485967620,45.45102,9.19281
1485967620,45.44518,9.17922
1485967620,45.4801,9.17623
1485967620,45.431,9.15758
1485967620,45.44565,9.14501
1485967620,45.43873,9.15747
1485967680,45.49965,9.21358
1485967680,45.46034,9.23964
1485967740,45.46659,9.19544
1485967740,45.44713,9.156
1485967740,45.48065,9.16931
1485967800,45.4671,9.21022
1485967800,45.47411,9.19632
1485967800,45.46569,9.17403
1485967800,45.46903,9.18583
1485967800,45.48669,9.18657
1485967800,45.47283,9.18661
1485967800,45.44411,9.1712
1485967800,45.47021,9.21111
1485967800,45.4277,9.20612
1485967800,45.4678,9.16477
1485967800,45.46079,9.22766
1485967800,45.45714,9.16062
1485967800,45.46395,9.14114
1485967800,45.49159,9.18982
1485967800,45.49523,9.19154
1485967860,45.49997,9.21141
1485967860,45.47363,9.21106
1485967860,45.48717,9.20088
1485967920,45.46348,9.18372
1485967920,45.46522,9.19831
1485967920,45.44893,9.21876
1485967920,45.48283,9.16427
1485967920,45.49482,9.15226
1485967920,45.48607,9.21854
1485967920,45.48702,9.16246
1485967920,45.50954,9.17668
1485967980,45.47736,9.18669
1485967980,45.47101,9.20145
1485967980,45.47414,9.16412
1485967980,45.45005,9.16729
1485967980,45.44516,9.16748
1485967980,45.44801,9.13807
1485968040,45.46635,9.16347
1485968040,45.47614,9.19748
1485968040,45.44829,9.18806
1485968040,45.50681,9.16342
1485968100,45.4415,9.19068
1485968100,45.45928,9.19272
1485968100,45.4643,9.22379
1485968100,45.46768,9.17061
1485968100,45.47516,9.20236
1485968100,45.47714,9.21788
1485968100,45.48211,9.22361
1485968100,45.5102,9.2108
1485968100,45.45065,9.16583
1485968100,45.47666,9.16173
1485968100,45.45022,9.20674
1485968100,45.45515,9.16664
1485968100,45.44881,9.18365
1485968100,45.47272,9.22841
1485968100,45.48634,9.16677
1485968100,45.46797,9.16725
1485968160,45.46359,9.2084
1485968160,45.46993,9.16203
1485968160,45.48135,9.16449
1485968160,45.46837,9.16556
1485968160,45.43818,9.175
1485968220,45.47828,9.16655
1485968220,45.48054,9.16124
1485968220,45.44345,9.18493
1485968220,45.47192,9.18354
1485968220,45.44428,9.16674
1485968220,45.507,9.16769
1485968280,45.46277,9.20713
1485968280,45.46806,9.15604
1485968280,45.47483,9.16199
1485968280,45.47217,9.19464
1485968280,45.47418,9.20631
1485968280,45.45557,9.21685
1485968280,45.48062,9.16947
1485968280,45.47536,9.18739
1485968280,45.49292,9.16391
1485968340,45.4755,9.21281
1485968340,45.47634,9.19384
1485968340,45.47696,9.18932
1485968340,45.46359,9.2084
1485968340,45.48082,9.16085
1485968340,45.45162,9.18147
1485968340,45.44329,9.24597
1485968340,45.43953,9.18844
1485968340,45.48233,9.17175
1485968340,45.48639,9.20696
1485968340,45.4765,9.17356
1485968340,45.47984,9.20738
1485968340,45.4512,9.16059
1485968340,45.45402,9.14033
1485968340,45.44645,9.2004
1485968340,45.44223,9.20956
1485968340,45.46889,9.20416
1485968340,45.45923,9.12966
1485968340,45.49266,9.15501
1485968340,45.43011,9.2021
1485968340,45.49005,9.23485
1485968340,45.4637,9.23429
1485968400,45.48371,9.1805
1485968400,45.47648,9.18988
1485968400,45.46975,9.21018
1485968400,45.4672,9.17568
1485968400,45.45511,9.1704
1485968400,45.45156,9.20594
1485968400,45.46442,9.15404
1485968400,45.49953,9.20551
1485968400,45.49252,9.23664
1485968460,45.44887,9.14265
1485968460,45.46277,9.20713
1485968460,45.48034,9.20017
1485968460,45.45458,9.16317
1485968460,45.50248,9.16286
1485968520,45.46944,9.19023
1485968520,45.46558,9.22336
1485968520,45.44938,9.19431
1485968520,45.47518,9.22487
1485968520,45.47694,9.20995
1485968520,45.45474,9.14158
1485968580,45.4663,9.20616
1485968580,45.4841,9.20431
1485968580,45.45352,9.16471
1485968580,45.44866,9.19559
1485968580,45.45349,9.21184
1485968580,45.45466,9.21151
1485968580,45.4628,9.22369
1485968580,45.47871,9.17099
1485968640,45.47826,9.18839
1485968640,45.47824,9.17375
1485968640,45.4551,9.15668
1485968640,45.44489,9.14274
1485968640,45.48577,9.20371
1485968640,45.44493,9.17797
1485968700,45.48548,9.19454
1485968700,45.47411,9.19632
1485968700,45.47087,9.16854
1485968700,45.48095,9.20942
1485968700,45.45849,9.22416
1485968700,45.49129,9.16677
1485968760,45.46326,9.20348
1485968760,45.47715,9.19567
1485968760,45.46431,9.17826
1485968760,45.45379,9.20933
1485968760,45.47887,9.1689
1485968760,45.48216,9.16853
1485968760,45.48414,9.22203
1485968820,45.46689,9.12696
1485968820,45.4724,9.19441
1485968820,45.47279,9.18667
1485968820,45.48292,9.20579
1485968820,45.48258,9.19427
1485968820,45.4727,9.23589
1485968820,45.46827,9.14547
1485968820,45.50494,9.17435
1485968820,45.47159,9.15226
1485968820,45.5067,9.19971
1485968820,45.47999,9.16927
1485968820,45.442,9.17137
1485968820,45.46219,9.23419
1485968820,45.47448,9.1493
1485968820,45.49838,9.2289
1485968880,45.45849,9.17742
1485968880,45.45575,9.16243
1485968880,45.48025,9.20034
1485968880,45.46198,9.23156
1485968880,45.47125,9.19265
1485968880,45.44648,9.18098
1485968940,45.46993,9.16203
1485968940,45.45448,9.17053
1485968940,45.46187,9.20955
1485968940,45.47725,9.14284
1485968940,45.46241,9.27726
1485968940,45.45983,9.13131
1485968940,45.48993,9.18604
1485968940,45.45193,9.22068
1485969000,45.45708,9.16093
1485969000,45.48433,9.15689
1485969000,45.47869,9.17284
1485969000,45.48811,9.16891
1485969000,45.4661,9.23015
1485969060,45.48038,9.20456
1485969060,45.48013,9.18943
1485969060,45.48468,9.20526
1485969060,45.48034,9.20017
1485969060,45.48038,9.18635
1485969060,45.46504,9.14798
1485969060,45.48235,9.22272
1485969060,45.48943,9.15565
1485969060,45.45543,9.15769
1485969060,45.4406,9.211
1485969060,45.49222,9.1578
1485969060,45.46488,9.14977
1485969120,45.48528,9.20675
1485969120,45.45849,9.17742
1485969120,45.47983,9.19065
1485969120,45.48517,9.16508
1485969120,45.47736,9.18669
1485969120,45.46772,9.14893
1485969120,45.49299,9.22125
1485969120,45.47276,9.14352
1485969120,45.49379,9.20427
1485969180,45.44264,9.21486
1485969180,45.4844,9.16376
1485969180,45.48154,9.20434
1485969180,45.46104,9.20697
1485969180,45.45723,9.21352
1485969180,45.49571,9.1877
1485969180,45.46198,9.23156
1485969180,45.46807,9.12361
1485969240,45.45249,9.20288
1485969240,45.45448,9.20537
1485969240,45.45273,9.14168
1485969300,45.48406,9.21016
1485969300,45.48311,9.1994
1485969300,45.46348,9.18372
1485969300,45.46717,9.23451
1485969300,45.48257,9.20245
1485969300,45.46855,9.15791
1485969300,45.46084,9.22644
1485969300,45.45085,9.21883
1485969360,45.46878,9.19036
1485969360,45.46198,9.13296
1485969360,45.47156,9.10523
1485969420,45.45693,9.15804
1485969480,45.46559,9.16581
1485969480,45.48907,9.19751
1485969480,45.49069,9.19748
1485969480,45.46113,9.20946
1485969480,45.44803,9.20802
1485969480,45.45714,9.15348
1485969480,45.47714,9.21788
1485969480,45.47429,9.22129
1485969480,45.44071,9.13281
1485969480,45.47438,9.20749
1485969480,45.47758,9.21037
1485969480,45.45142,9.21009
1485969480,45.46052,9.2237
1485969480,45.48969,9.15083
1485969540,45.4724,9.19441
1485969540,45.46866,9.19884
1485969540,45.46664,9.21234
1485969540,45.48577,9.20371
1485969540,45.48387,9.17224
1485969540,45.44557,9.17339
1485969540,45.47857,9.21301
1485969540,45.47536,9.18739
1485969540,45.47824,9.17375
1485969540,45.45509,9.16668
1485969540,45.45906,9.15649
1485969540,45.47265,9.21726
1485969600,45.46187,9.20955
1485969600,45.46971,9.20573
1485969600,45.46038,9.17508
1485969600,45.47776,9.18514
1485969600,45.48221,9.22352
1485969600,45.43885,9.19987
1485969600,45.46604,9.23028
1485969600,45.48843,9.16062
1485969600,45.50748,9.17779
1485969660,45.4685,9.19047
1485969660,45.44947,9.17325
1485969660,45.46359,9.2084
1485969660,45.45569,9.16396
1485969660,45.44371,9.18044
1485969660,45.46219,9.20851
1485969660,45.45112,9.16899
1485969660,45.4854,9.18934
1485969660,45.48221,9.20301
1485969660,45.44542,9.17798
1485969660,45.47269,9.15078
1485969720,45.44881,9.18365
1485969720,45.46903,9.18583
1485969720,45.4379,9.17769
1485969720,45.46403,9.16814
1485969720,45.46782,9.14941
1485969720,45.48495,9.15618
1485969780,45.50048,9.19771
1485969780,45.46944,9.20196
1485969780,45.47089,9.204
1485969780,45.4784,9.19826
1485969780,45.48144,9.22366
1485969780,45.48218,9.17217
1485969780,45.48083,9.14684
1485969780,45.46164,9.15215
1485969780,45.45707,9.1474
1485969780,45.44425,9.15379
1485969840,45.50306,9.22607
1485969840,45.44866,9.19559
1485969840,45.4808,9.18953
1485969840,45.49955,9.13098
1485969840,45.48618,9.1426
1485969840,45.50456,9.17718
1485969840,45.48876,9.18747
1485969840,45.45893,9.18716
1485969840,45.45887,9.18223
1485969840,45.45156,9.20594
1485969840,45.47168,9.18198
1485969840,45.46682,9.22857
1485969840,45.49034,9.16608
1485969840,45.51092,9.12541
1485969960,45.47664,9.20403
1485969960,45.46534,9.14276
1485969960,45.45001,9.22088
1485969960,45.48062,9.16947
1485969960,45.4764,9.14915
1485969960,45.47831,9.17063
1485969960,45.44424,9.16805
1485969960,45.49224,9.14946
1485969960,45.45285,9.20888
1485969960,45.49639,9.20625
1485970020,45.46854,9.17218
1485970020,45.44881,9.18365
1485970020,45.46256,9.14861
1485970020,45.48289,9.22513
1485970080,45.4678,9.16477
1485970080,45.47067,9.20396
1485970080,45.45444,9.15996
1485970080,45.48927,9.15452
1485970080,45.51759,9.1602
1485970080,45.45348,9.20458
1485970080,45.4834,9.22653
1485970080,45.50388,9.18223
1485970080,45.49382,9.16365
1485970080,45.50659,9.17681
1485970080,45.47321,9.19298
1485970080,45.45021,9.20676
1485970080,45.4674,9.16475
1485970080,45.48448,9.2167
1485970080,45.47618,9.21258
1485970080,45.50182,9.16981
